1, 0.0, 0.0
8, 0.0, 0.0
14, 0.0, 0.0
21, 0.0, 0.0
27, 0.0, 0.0
34, 0.0, 0.0
40, 0.0, 0.0
46, 0.0, 0.0
52, 0.0, 0.0
58, 0.0, 0.0
64, 0.0, 0.0
69, 0.0, 0.0
74, 0.0, 0.0
79, 0.0, 0.0
84, 0.0, 0.0
90, 0.0, 0.0
95, 0.0, 0.0
100, 0.0, 0.0
105, 0.0, 0.0
111, 0.0, 0.0
117, 0.0, 0.0
123, 0.0, 0.0
130, 0.0, 0.0
136, 0.0, 0.0
143, 0.0, 0.0
149, 0.0, 0.0
156, 0.0, 0.0
163, 0.0, 0.0
168, 0.0, 0.0
174, 0.0, 0.0
179, 0.0, 0.0
184, 0.0, 0.0
189, 0.0, 0.0
195, 0.0, 0.0
200, 0.0, 0.0
205, 0.0, 0.0
211, 0.0, 0.0
216, 0.0, 0.0
222, 0.0, 0.0
228, 0.0, 0.0
235, 0.0, 0.0
242, 0.0, 0.0
248, 0.0, 0.0
255, 0.0, 0.0
262, 0.0, 0.0
268, 0.0, 0.0
274, 0.0, 0.0
279, 0.0, 0.0
284, 0.0, 0.0
289, 0.0, 0.0
294, 0.0, 0.0
300, 0.0, 0.0
305, 0.0, 0.0
311, 0.0, 0.0
316, 0.0, 0.0
322, 0.0, 0.0
329, 0.0, 0.0
335, 0.0, 0.0
341, 0.0, 0.0
347, 0.0, 0.0
353, 0.0, 0.0
359, 0.0, 0.0
366, 0.0, 0.0
372, 0.0, 0.0
378, 0.0, 0.0
384, 0.0, 0.0
390, 0.0, 0.0
396, 0.0, 0.0
402, 0.0, 0.0
407, 0.0, 0.0
412, 0.0, 0.0
417, 0.0, 0.0
423, 0.0, 0.0
429, 0.0, 0.0
435, 0.0, 0.0
441, 0.0, 0.0
447, 0.0, 0.0
453, 0.0, 0.0
459, 0.0, 0.0
466, 0.0, 0.0
472, 0.0, 0.0
479, 0.0, 0.0
485, 0.0, 0.0
491, 0.0, 0.0
496, 0.0, 0.0
501, 0.0, 0.0
506, 0.0, 0.0
512, 0.0, 0.0
517, 0.0, 0.0
522, 0.0, 0.0
528, 0.0, 0.0
534, 0.0, 0.0
540, 0.0, 0.0
546, 0.0, 0.0
552, 0.0, 0.0
558, 0.0, 0.0
564, 0.0, 0.0
570, 0.0, 0.0
577, 0.0, 0.0
584, 0.0, 0.0
590, 0.0, 0.0
596, 0.0, 0.0
602, 0.0, 0.0
608, 0.0, 0.0
613, 0.0, 0.0
618, 0.0, 0.0
623, 0.0, 0.0
629, 0.0, 0.0
635, 0.0, 0.0
641, 0.0, 0.0
647, 0.0, 0.0
653, 0.0, 0.0
659, 0.0, 0.0
665, 0.0, 0.0
671, 0.0, 0.0
677, 0.0, 0.0
683, 0.0, 0.0
689, 0.0, 0.0
694, 0.0, 0.0
699, 0.0, 0.0
705, 0.0, 0.0
711, 0.0, 0.0
717, 0.0, 0.0
723, 0.0, 0.0
730, 0.0, 0.0
736, 0.0, 0.0
742, 0.0, 0.0
748, 0.0, 0.0
754, 0.0, 0.0
760, 0.0, 0.0
766, 0.0, 0.0
772, 0.0, 0.0
778, 0.0, 0.0
784, 0.0, 0.0
789, 0.0, 0.0
794, 0.0, 0.0
799, 0.0, 0.0
804, 0.0, 0.0
809, 0.0, 0.0
815, 0.0, 0.0
820, 0.0, 0.0
826, 0.0, 0.0
833, 0.0, 0.0
839, 0.0, 0.0
847, 0.0, 0.0
854, 0.0, 0.0
861, 0.0, 0.0
868, 0.0, 0.0
874, 0.0, 0.0
881, 0.0, 0.0
887, 0.0, 0.0
894, 0.0, 0.0
900, 0.0, 0.0
906, 0.0, 0.0
912, 0.0, 0.0
918, 0.0, 0.0
924, 0.0, 0.0
